CMDLINE C:\Users\bhewl\AppData\Local\Microsoft\WindowsApps\PythonSoftwareFoundation.Python.3.9_qbz5n2kfra8p0\python.exe main.py
MEM 143.156250 1635993686.2284
MEM 143.156250 1635993686.3380
MEM 143.156250 1635993686.4467
MEM 143.156250 1635993686.5574
MEM 143.156250 1635993686.6681
MEM 143.156250 1635993686.7788
MEM 143.156250 1635993686.8885
MEM 143.156250 1635993687.0002
MEM 143.164062 1635993687.1092
MEM 143.171875 1635993687.2209
MEM 143.187500 1635993687.3316
MEM 143.187500 1635993687.4423
MEM 143.187500 1635993687.5520
MEM 143.187500 1635993687.6637
MEM 143.187500 1635993687.7734
MEM 143.187500 1635993687.8851
MEM 143.187500 1635993687.9968
MEM 143.132812 1635993688.1085
MEM 143.132812 1635993688.2195
MEM 143.132812 1635993688.3292
MEM 143.132812 1635993688.4399
MEM 143.132812 1635993688.5506
MEM 143.132812 1635993688.6613
MEM 143.132812 1635993688.7710
MEM 143.132812 1635993688.8817
MEM 143.132812 1635993688.9915
MEM 143.132812 1635993689.1022
MEM 143.132812 1635993689.2138
MEM 143.132812 1635993689.3255
MEM 143.132812 1635993689.4373
MEM 143.132812 1635993689.5490
MEM 143.132812 1635993689.6589
MEM 143.148438 1635993689.7705
MEM 143.148438 1635993689.8823
MEM 143.148438 1635993689.9930
MEM 143.148438 1635993690.1017
MEM 143.148438 1635993690.2134
MEM 143.148438 1635993690.3231
MEM 143.164062 1635993690.4348
MEM 143.183594 1635993690.5465
MEM 143.195312 1635993690.6562
MEM 143.195312 1635993690.7679
MEM 143.195312 1635993690.8796
MEM 143.195312 1635993690.9913
MEM 143.195312 1635993691.1030
MEM 143.195312 1635993691.2137
MEM 143.195312 1635993691.3254
MEM 143.195312 1635993691.4371
MEM 143.195312 1635993691.5488
MEM 143.195312 1635993691.6605
MEM 143.195312 1635993691.7702
MEM 143.195312 1635993691.8819
MEM 143.195312 1635993691.9906
MEM 143.195312 1635993692.1013
MEM 143.207031 1635993692.2120
MEM 143.222656 1635993692.3227
MEM 143.222656 1635993692.4344
MEM 143.222656 1635993692.5441
MEM 143.222656 1635993692.6538
MEM 143.222656 1635993692.7655
MEM 143.222656 1635993692.8772
MEM 143.222656 1635993692.9889
MEM 143.222656 1635993693.0986
MEM 143.164062 1635993693.2086
MEM 143.164062 1635993693.3183
MEM 143.164062 1635993693.4280
MEM 143.164062 1635993693.5377
MEM 143.164062 1635993693.6494
MEM 143.164062 1635993693.7591
MEM 143.164062 1635993693.8688
MEM 143.164062 1635993693.9785
MEM 143.164062 1635993694.0862
MEM 143.164062 1635993694.1979
MEM 143.164062 1635993694.3076
MEM 143.164062 1635993694.4173
MEM 143.164062 1635993694.5280
MEM 143.164062 1635993694.6387
MEM 143.164062 1635993694.7502
MEM 143.164062 1635993694.8589
MEM 143.183594 1635993694.9696
MEM 143.183594 1635993695.0783
MEM 143.183594 1635993695.1860
MEM 143.183594 1635993695.2957
MEM 143.183594 1635993695.4074
MEM 143.183594 1635993695.5171
MEM 143.183594 1635993695.6269
MEM 143.183594 1635993695.7375
MEM 143.183594 1635993695.8473
MEM 143.183594 1635993695.9580
MEM 143.109375 1635993696.0677
MEM 143.109375 1635993696.1793
MEM 143.109375 1635993696.2891
MEM 143.109375 1635993696.3998
MEM 143.109375 1635993696.5105
MEM 143.109375 1635993696.6222
MEM 143.109375 1635993696.7329
MEM 143.109375 1635993696.8446
MEM 143.109375 1635993696.9553
MEM 143.109375 1635993697.0650
MEM 143.109375 1635993697.1747
MEM 143.109375 1635993697.2864
MEM 143.109375 1635993697.3961
MEM 143.144531 1635993697.5078
MEM 143.144531 1635993697.6155
MEM 143.144531 1635993697.7253
MEM 143.144531 1635993697.8369
MEM 143.144531 1635993697.9487
MEM 143.144531 1635993698.0563
MEM 143.144531 1635993698.1681
MEM 143.152344 1635993698.2798
MEM 143.160156 1635993698.3914
MEM 143.160156 1635993698.5022
MEM 143.160156 1635993698.6129
MEM 143.160156 1635993698.7226
MEM 143.160156 1635993698.8342
MEM 143.160156 1635993698.9459
MEM 143.160156 1635993699.0576
MEM 143.160156 1635993699.1684
MEM 143.160156 1635993699.2771
MEM 143.160156 1635993699.3868
MEM 143.160156 1635993699.4935
MEM 143.160156 1635993699.6002
MEM 143.160156 1635993699.7129
MEM 143.160156 1635993699.8206
MEM 143.160156 1635993699.9284
MEM 143.160156 1635993700.0416
MEM 143.160156 1635993700.1493
MEM 143.156250 1635993700.2580
MEM 143.171875 1635993700.3677
MEM 143.179688 1635993700.4794
MEM 143.179688 1635993700.5901
MEM 143.179688 1635993700.7019
MEM 143.179688 1635993700.8135
MEM 143.179688 1635993700.9222
MEM 143.179688 1635993701.0309
MEM 143.179688 1635993701.1417
MEM 143.179688 1635993701.2534
MEM 143.179688 1635993701.3631
MEM 143.179688 1635993701.4728
MEM 143.179688 1635993701.5805
MEM 143.179688 1635993701.6922
MEM 143.179688 1635993701.8019
MEM 143.179688 1635993701.9116
MEM 143.179688 1635993702.0213
MEM 143.179688 1635993702.1330
MEM 143.179688 1635993702.2418
MEM 143.179688 1635993702.3505
MEM 143.179688 1635993702.4622
MEM 143.179688 1635993702.5719
MEM 143.113281 1635993702.6826
MEM 143.113281 1635993702.7922
MEM 143.113281 1635993702.9030
MEM 143.113281 1635993703.0147
MEM 143.113281 1635993703.1244
MEM 143.113281 1635993703.2351
MEM 143.156250 1635993703.3468
MEM 143.156250 1635993703.4585
MEM 143.156250 1635993703.5682
MEM 143.156250 1635993703.6799
MEM 143.156250 1635993703.7916
MEM 143.156250 1635993703.9023
MEM 143.156250 1635993704.0080
MEM 143.156250 1635993704.1127
MEM 143.156250 1635993704.2194
MEM 143.156250 1635993704.3302
MEM 143.156250 1635993704.4388
MEM 143.156250 1635993704.5495
MEM 143.156250 1635993704.6582
MEM 143.156250 1635993704.7690
MEM 143.156250 1635993704.8787
MEM 143.156250 1635993704.9884
MEM 143.156250 1635993705.1001
MEM 143.156250 1635993705.2118
MEM 143.156250 1635993705.3225
MEM 143.156250 1635993705.4312
MEM 143.156250 1635993705.5389
MEM 143.156250 1635993705.6486
MEM 143.156250 1635993705.7583
MEM 143.156250 1635993705.8680
MEM 143.156250 1635993705.9777
MEM 143.156250 1635993706.0854
MEM 143.156250 1635993706.1931
MEM 143.183594 1635993706.3029
MEM 143.183594 1635993706.4136
MEM 143.183594 1635993706.5233
MEM 143.183594 1635993706.6340
MEM 143.183594 1635993706.7447
MEM 143.183594 1635993706.8554
MEM 143.183594 1635993706.9661
MEM 143.183594 1635993707.0768
MEM 143.183594 1635993707.1845
MEM 143.183594 1635993707.2942
MEM 143.183594 1635993707.4059
MEM 143.183594 1635993707.5136
MEM 143.183594 1635993707.6243
MEM 143.183594 1635993707.7351
MEM 143.183594 1635993707.8468
MEM 143.183594 1635993707.9575
MEM 143.183594 1635993708.0682
MEM 143.183594 1635993708.1799
MEM 143.183594 1635993708.2906
MEM 143.183594 1635993708.4023
MEM 143.183594 1635993708.5130
MEM 143.183594 1635993708.6216
MEM 143.183594 1635993708.7314
MEM 143.183594 1635993708.8431
MEM 143.183594 1635993708.9538
MEM 143.183594 1635993709.0655
MEM 143.183594 1635993709.1762
MEM 143.183594 1635993709.2859
MEM 143.183594 1635993709.3936
MEM 143.183594 1635993709.5053
MEM 143.183594 1635993709.6170
MEM 143.183594 1635993709.7287
MEM 143.183594 1635993709.8404
MEM 143.183594 1635993709.9502
MEM 143.183594 1635993710.0619
MEM 143.183594 1635993710.1726
MEM 143.183594 1635993710.2813
MEM 143.183594 1635993710.3930
MEM 143.183594 1635993710.5027
MEM 143.183594 1635993710.6144
MEM 143.183594 1635993710.7261
MEM 143.183594 1635993710.8368
MEM 143.183594 1635993710.9475
MEM 143.183594 1635993711.0582
MEM 143.183594 1635993711.1699
MEM 143.183594 1635993711.2794
MEM 143.183594 1635993711.3901
MEM 143.183594 1635993711.5008
MEM 143.183594 1635993711.6105
MEM 143.183594 1635993711.7202
MEM 143.183594 1635993711.8319
MEM 143.183594 1635993711.9416
MEM 143.183594 1635993712.0513
MEM 143.183594 1635993712.1610
MEM 143.183594 1635993712.2727
MEM 143.183594 1635993712.3824
MEM 143.183594 1635993712.4931
MEM 143.183594 1635993712.6038
MEM 143.183594 1635993712.7145
MEM 143.183594 1635993712.8252
MEM 143.183594 1635993712.9360
MEM 143.183594 1635993713.0467
MEM 143.183594 1635993713.1563
MEM 143.183594 1635993713.2671
MEM 143.183594 1635993713.3748
MEM 143.183594 1635993713.4855
MEM 143.183594 1635993713.5962
MEM 143.183594 1635993713.7059
MEM 143.183594 1635993713.8156
MEM 143.183594 1635993713.9273
MEM 143.183594 1635993714.0370
MEM 143.199219 1635993714.1477
MEM 143.199219 1635993714.2564
MEM 143.199219 1635993714.3671
MEM 143.199219 1635993714.4788
MEM 143.199219 1635993714.5905
MEM 143.199219 1635993714.7002
MEM 143.199219 1635993714.8109
MEM 143.199219 1635993714.9207
MEM 143.199219 1635993715.0324
MEM 143.199219 1635993715.1441
MEM 143.199219 1635993715.2548
MEM 143.199219 1635993715.3635
MEM 143.199219 1635993715.4752
MEM 143.199219 1635993715.5849
MEM 143.199219 1635993715.6966
MEM 143.199219 1635993715.8063
MEM 143.199219 1635993715.9170
MEM 143.199219 1635993716.0267
MEM 143.199219 1635993716.1374
MEM 143.199219 1635993716.2491
MEM 143.199219 1635993716.3588
MEM 143.218750 1635993716.4695
MEM 143.218750 1635993716.5802
MEM 143.218750 1635993716.6899
MEM 143.218750 1635993716.8016
MEM 143.234375 1635993716.9123
MEM 143.234375 1635993717.0220
MEM 143.234375 1635993717.1327
MEM 143.234375 1635993717.2424
MEM 143.234375 1635993717.3541
MEM 143.167969 1635993717.4639
MEM 143.167969 1635993717.5745
MEM 143.167969 1635993717.6853
MEM 143.167969 1635993717.7949
MEM 143.167969 1635993717.9066
MEM 143.167969 1635993718.0163
MEM 143.167969 1635993718.1260
MEM 143.167969 1635993718.2367
MEM 143.167969 1635993718.3454
MEM 143.167969 1635993718.4571
MEM 143.167969 1635993718.5678
MEM 143.167969 1635993718.6785
MEM 143.171875 1635993718.7892
MEM 143.171875 1635993718.8982
MEM 143.171875 1635993719.0099
MEM 143.171875 1635993719.1196
MEM 143.171875 1635993719.2303
MEM 143.171875 1635993719.3420
MEM 143.171875 1635993719.4517
MEM 143.171875 1635993719.5634
MEM 143.171875 1635993719.6741
MEM 143.171875 1635993719.7847
MEM 143.171875 1635993719.8945
MEM 143.171875 1635993720.0042
MEM 143.171875 1635993720.1159
MEM 143.171875 1635993720.2256
MEM 143.171875 1635993720.3373
MEM 143.187500 1635993720.4470
MEM 143.207031 1635993720.5577
MEM 143.207031 1635993720.6684
MEM 143.207031 1635993720.7801
MEM 143.117188 1635993720.8898
MEM 143.136719 1635993720.9995
MEM 143.156250 1635993721.1102
MEM 143.175781 1635993721.2209
MEM 143.195312 1635993721.3316
MEM 143.203125 1635993721.4410
MEM 143.207031 1635993721.5507
MEM 143.207031 1635993721.6624
MEM 143.207031 1635993721.7701
MEM 143.207031 1635993721.8818
MEM 143.207031 1635993721.9935
MEM 143.207031 1635993722.1012
MEM 143.207031 1635993722.2129
MEM 143.207031 1635993722.3246
MEM 143.207031 1635993722.4353
MEM 143.207031 1635993722.5450
MEM 143.207031 1635993722.6547
MEM 143.207031 1635993722.7665
MEM 143.226562 1635993722.8772
MEM 143.226562 1635993722.9879
MEM 143.226562 1635993723.0976
MEM 143.238281 1635993723.2083
MEM 143.250000 1635993723.3190
MEM 143.250000 1635993723.4287
MEM 143.250000 1635993723.5404
MEM 143.250000 1635993723.6501
MEM 143.250000 1635993723.7598
MEM 143.250000 1635993723.8675
MEM 143.250000 1635993723.9792
MEM 143.250000 1635993724.0889
MEM 143.250000 1635993724.1987
MEM 143.250000 1635993724.3084
MEM 143.250000 1635993724.4201
MEM 143.250000 1635993724.5318
MEM 143.250000 1635993724.6435
MEM 143.250000 1635993724.7551
MEM 143.250000 1635993724.8668
MEM 143.250000 1635993724.9785
MEM 143.250000 1635993725.0902
MEM 143.226562 1635993725.2019
MEM 143.238281 1635993725.3138
MEM 143.238281 1635993725.4225
MEM 143.238281 1635993725.5312
MEM 143.238281 1635993725.6409
MEM 143.238281 1635993725.7506
MEM 143.238281 1635993725.8623
MEM 143.238281 1635993725.9700
MEM 143.238281 1635993726.0817
MEM 143.238281 1635993726.1915
MEM 142.988281 1635993726.3012
MEM 142.988281 1635993726.4129
MEM 142.988281 1635993726.5246
MEM 142.988281 1635993726.6362
MEM 142.988281 1635993726.7482
MEM 143.000000 1635993726.8589
MEM 143.000000 1635993726.9696
MEM 143.000000 1635993727.0813
MEM 143.000000 1635993727.1929
MEM 143.000000 1635993727.3047
MEM 143.000000 1635993727.4153
MEM 143.000000 1635993727.5231
MEM 143.082031 1635993727.6327
MEM 143.093750 1635993727.7445
MEM 143.167969 1635993727.8542
MEM 143.167969 1635993727.9659
MEM 143.167969 1635993728.0776
MEM 143.167969 1635993728.1893
MEM 143.167969 1635993728.3010
MEM 143.167969 1635993728.4127
MEM 143.167969 1635993728.5244
MEM 143.039062 1635993728.6361
MEM 143.039062 1635993728.7478
MEM 143.039062 1635993728.8595
MEM 143.039062 1635993728.9692
MEM 143.039062 1635993729.0809
MEM 143.039062 1635993729.1906
MEM 143.046875 1635993729.3019
MEM 143.050781 1635993729.4106
MEM 143.074219 1635993729.5223
MEM 143.074219 1635993729.6321
MEM 143.074219 1635993729.7418
MEM 143.074219 1635993729.8534
MEM 143.074219 1635993729.9651
MEM 143.074219 1635993730.0738
MEM 143.085938 1635993730.1845
MEM 143.109375 1635993730.2942
MEM 143.117188 1635993730.4039
MEM 143.117188 1635993730.5149
MEM 143.117188 1635993730.6245
MEM 143.117188 1635993730.7352
MEM 143.117188 1635993730.8469
MEM 143.117188 1635993730.9586
MEM 143.117188 1635993731.0703
MEM 143.117188 1635993731.1821
MEM 143.117188 1635993731.2928
MEM 143.117188 1635993731.4025
MEM 143.117188 1635993731.5121
MEM 143.117188 1635993731.6229
MEM 143.117188 1635993731.7335
MEM 143.121094 1635993731.8447
MEM 143.132812 1635993731.9525
MEM 143.179688 1635993732.0642
MEM 143.187500 1635993732.1739
MEM 143.191406 1635993732.2856
MEM 143.191406 1635993732.3953
MEM 143.191406 1635993732.5050
MEM 143.191406 1635993732.6157
MEM 143.191406 1635993732.7274
MEM 143.191406 1635993732.8391
MEM 143.191406 1635993732.9490
MEM 143.191406 1635993733.0597
MEM 143.191406 1635993733.1704
MEM 143.191406 1635993733.2821
MEM 143.191406 1635993733.3938
MEM 143.191406 1635993733.5035
MEM 143.191406 1635993733.6153
MEM 143.191406 1635993733.7270
MEM 143.191406 1635993733.8366
MEM 143.191406 1635993733.9484
MEM 143.191406 1635993734.0601
MEM 143.191406 1635993734.1698
MEM 143.191406 1635993734.2794
MEM 143.195312 1635993734.3895
MEM 143.195312 1635993734.5002
MEM 143.195312 1635993734.6119
MEM 143.195312 1635993734.7226
MEM 143.195312 1635993734.8343
MEM 143.195312 1635993734.9461
MEM 143.195312 1635993735.0578
MEM 143.195312 1635993735.1685
MEM 143.195312 1635993735.2801
MEM 143.195312 1635993735.3918
MEM 143.195312 1635993735.5015
MEM 143.195312 1635993735.6113
MEM 143.195312 1635993735.7220
MEM 143.195312 1635993735.8337
MEM 143.199219 1635993735.9454
MEM 143.199219 1635993736.0531
MEM 143.199219 1635993736.1628
MEM 143.199219 1635993736.2745
MEM 143.199219 1635993736.3842
MEM 143.199219 1635993736.4959
MEM 143.199219 1635993736.6076
MEM 143.199219 1635993736.7163
MEM 143.199219 1635993736.8280
MEM 143.207031 1635993736.9387
MEM 143.207031 1635993737.0484
MEM 143.207031 1635993737.1597
MEM 143.207031 1635993737.2694
MEM 143.207031 1635993737.3811
MEM 143.207031 1635993737.4928
MEM 143.207031 1635993737.6025
MEM 143.207031 1635993737.7122
MEM 143.207031 1635993737.8230
MEM 143.207031 1635993737.9336
MEM 143.207031 1635993738.0453
MEM 143.207031 1635993738.1571
MEM 143.207031 1635993738.2687
MEM 143.207031 1635993738.3795
MEM 143.207031 1635993738.4910
MEM 143.207031 1635993738.6016
MEM 143.218750 1635993738.7133
MEM 143.218750 1635993738.8250
MEM 143.218750 1635993738.9367
MEM 143.218750 1635993739.0484
MEM 143.218750 1635993739.1602
MEM 143.218750 1635993739.2699
MEM 143.218750 1635993739.3796
MEM 143.218750 1635993739.4893
MEM 143.218750 1635993739.5990
MEM 143.218750 1635993739.7087
MEM 143.218750 1635993739.8164
MEM 143.218750 1635993739.9261
MEM 143.218750 1635993740.0378
MEM 143.218750 1635993740.1465
MEM 143.218750 1635993740.2582
MEM 143.218750 1635993740.3679
MEM 143.218750 1635993740.4786
MEM 143.156250 1635993740.5894
MEM 143.156250 1635993740.7001
MEM 143.156250 1635993740.8108
MEM 143.156250 1635993740.9215
MEM 143.156250 1635993741.0317
MEM 143.156250 1635993741.1414
MEM 143.164062 1635993741.2511
MEM 143.164062 1635993741.3589
MEM 143.164062 1635993741.4685
MEM 143.164062 1635993741.5792
MEM 143.164062 1635993741.6899
MEM 143.164062 1635993741.7997
MEM 143.183594 1635993741.9094
MEM 143.207031 1635993742.0211
MEM 143.214844 1635993742.1301
MEM 143.214844 1635993742.2399
MEM 143.214844 1635993742.3516
MEM 143.214844 1635993742.4623
MEM 143.214844 1635993742.5720
MEM 143.214844 1635993742.6827
MEM 143.214844 1635993742.7924
MEM 143.214844 1635993742.9041
MEM 143.214844 1635993743.0148
MEM 143.214844 1635993743.1235
MEM 143.214844 1635993743.2332
MEM 143.214844 1635993743.3409
MEM 143.214844 1635993743.4524
MEM 143.214844 1635993743.5621
MEM 143.226562 1635993743.6738
MEM 143.226562 1635993743.7835
MEM 143.226562 1635993743.8952
MEM 143.226562 1635993744.0069
MEM 143.226562 1635993744.1186
MEM 143.226562 1635993744.2303
MEM 143.226562 1635993744.3420
MEM 143.226562 1635993744.4537
MEM 143.226562 1635993744.5645
MEM 143.226562 1635993744.6762
MEM 143.226562 1635993744.7869
MEM 143.226562 1635993744.8976
MEM 143.226562 1635993745.0093
MEM 143.226562 1635993745.1210
MEM 143.226562 1635993745.2287
MEM 143.226562 1635993745.3404
MEM 143.226562 1635993745.4502
MEM 143.226562 1635993745.5599
MEM 143.195312 1635993745.6675
MEM 143.195312 1635993745.7773
MEM 143.195312 1635993745.8890
MEM 143.195312 1635993745.9985
MEM 143.195312 1635993746.1061
MEM 143.195312 1635993746.2168
MEM 143.195312 1635993746.3275
MEM 143.195312 1635993746.4373
MEM 143.195312 1635993746.5489
MEM 143.195312 1635993746.6596
MEM 143.195312 1635993746.7704
MEM 143.195312 1635993746.8801
MEM 143.195312 1635993746.9918
MEM 143.203125 1635993747.1025
MEM 143.210938 1635993747.2121
MEM 143.214844 1635993747.3229
MEM 143.214844 1635993747.4336
MEM 143.214844 1635993747.5433
MEM 143.214844 1635993747.6550
MEM 143.214844 1635993747.7657
MEM 143.214844 1635993747.8764
MEM 143.214844 1635993747.9831
MEM 143.214844 1635993748.0878
MEM 143.175781 1635993748.1946
MEM 143.175781 1635993748.3062
MEM 143.175781 1635993748.4179
MEM 143.175781 1635993748.5296
MEM 143.175781 1635993748.6400
MEM 143.183594 1635993748.7507
MEM 143.214844 1635993748.8624
MEM 143.214844 1635993748.9741
MEM 143.214844 1635993749.0848
MEM 143.214844 1635993749.1965
MEM 143.214844 1635993749.3082
MEM 143.214844 1635993749.4149
MEM 143.214844 1635993749.5256
MEM 143.214844 1635993749.6373
MEM 143.214844 1635993749.7491
MEM 143.214844 1635993749.8609
MEM 143.214844 1635993749.9706
MEM 143.214844 1635993750.0822
MEM 143.214844 1635993750.1940
MEM 143.214844 1635993750.3056
MEM 143.214844 1635993750.4173
MEM 143.214844 1635993750.5280
MEM 143.214844 1635993750.6387
MEM 143.214844 1635993750.7494
MEM 143.214844 1635993750.8592
MEM 143.214844 1635993750.9689
MEM 143.214844 1635993751.0796
MEM 143.214844 1635993751.1901
MEM 143.214844 1635993751.2999
MEM 143.230469 1635993751.4095
MEM 143.230469 1635993751.5192
MEM 143.230469 1635993751.6300
MEM 143.230469 1635993751.7407
MEM 143.230469 1635993751.8504
MEM 143.230469 1635993751.9622
MEM 143.230469 1635993752.0699
MEM 143.230469 1635993752.1796
MEM 143.230469 1635993752.2903
MEM 143.230469 1635993752.4010
MEM 143.230469 1635993752.5117
MEM 143.230469 1635993752.6224
MEM 143.230469 1635993752.7321
MEM 143.230469 1635993752.8428
MEM 143.230469 1635993752.9525
MEM 143.230469 1635993753.0632
MEM 143.230469 1635993753.1739
MEM 143.230469 1635993753.2836
MEM 143.230469 1635993753.3933
MEM 143.230469 1635993753.5030
MEM 143.230469 1635993753.6124
MEM 143.230469 1635993753.7232
MEM 143.234375 1635993753.8319
MEM 143.234375 1635993753.9436
MEM 143.234375 1635993754.0533
MEM 143.234375 1635993754.1630
MEM 143.234375 1635993754.2747
MEM 143.234375 1635993754.3844
MEM 143.234375 1635993754.4941
MEM 143.234375 1635993754.6048
MEM 143.234375 1635993754.7155
MEM 143.234375 1635993754.8263
MEM 143.234375 1635993754.9360
MEM 143.234375 1635993755.0467
MEM 143.234375 1635993755.1564
MEM 143.234375 1635993755.2661
MEM 143.234375 1635993755.3778
MEM 143.234375 1635993755.4835
MEM 143.234375 1635993755.5932
MEM 143.234375 1635993755.7039
MEM 143.171875 1635993755.8146
MEM 143.171875 1635993755.9244
MEM 143.171875 1635993756.0321
MEM 143.171875 1635993756.1439
MEM 143.171875 1635993756.2498
MEM 143.171875 1635993756.3605
MEM 143.175781 1635993756.4702
MEM 143.175781 1635993756.5809
MEM 143.175781 1635993756.6916
MEM 143.175781 1635993756.8013
MEM 143.175781 1635993756.9120
MEM 143.175781 1635993757.0227
MEM 143.183594 1635993757.1324
MEM 143.203125 1635993757.2431
MEM 143.222656 1635993757.3518
MEM 143.226562 1635993757.4625
MEM 143.226562 1635993757.5702
MEM 143.226562 1635993757.6800
